model,intercept,slope,log_lik
17614,-1.275,0.036000000000000004,-115.59246089264472
17615,-1.275,0.038,-110.34805350608137
17616,-1.275,0.04,-105.37290176088601
17617,-1.275,0.042,-100.68946476863081
17618,-1.275,0.044,-96.32213351822732
17619,-1.275,0.046,-92.29740171203748
17620,-1.275,0.048,-88.64405208306788
17621,-1.275,0.05,-85.39335962650665
17622,-1.275,0.052000000000000005,-82.57931331406031
17623,-1.275,0.054,-80.23885800770732
17624,-1.275,0.056,-78.41215845186959
17625,-1.275,0.058,-77.14288740099708
17626,-1.275,0.06,-76.4785401346834
17627,-1.275,0.062,-76.47077782635833
17628,-1.275,0.064,-77.17580246616838
17629,-1.275,0.066,-78.65476629588177
17630,-1.275,0.068,-80.97421899575575
17631,-1.275,0.07,-84.20659617272163
17632,-1.275,0.07200000000000001,-88.43075303865557
17633,-1.275,0.074,-93.73254753985897
17634,-1.275,0.076,-100.20547760740915
17635,-1.275,0.078,-107.95137764632052
17636,-1.275,0.08,-117.08117987339668
17637,-1.275,0.082,-127.71574665355776
17638,-1.275,0.084,-139.98678057703407
17639,-1.275,0.08600000000000001,-154.0378196703338
17640,-1.275,0.088,-170.0253258480482
17641,-1.275,0.09,-188.11987549665804
17642,-1.275,0.092,-208.5074619424745
17643,-1.275,0.094,-231.3909205013298
17644,-1.275,0.096,-256.99148784600266
17645,-1.275,0.098,-285.5505085678685
17646,-1.275,0.1,-317.3313030620664
17647,-1.27,0,-238.182960593634
17648,-1.27,0.002,-230.45797541695043
17649,-1.27,0.004,-222.7990397729505
17650,-1.27,0.006,-215.21142377238317
17651,-1.27,0.008,-207.70083228868066
17652,-1.27,0.01,-200.27344195502835
17653,-1.27,0.012,-192.93594139972222
17654,-1.27,0.014,-185.69557501045594
17655,-1.27,0.016,-178.56019054484915
17656,-1.27,0.018000000000000002,-171.53829093369094
17657,-1.27,0.02,-164.63909065526926
17658,-1.27,0.022,-157.8725770940444
17659,-1.27,0.024,-151.2495773350915
17660,-1.27,0.026000000000000002,-144.78183088749523
17661,-1.27,0.028,-138.48206887557092
17662,-1.27,0.03,-132.36410028679154
17663,-1.27,0.032,-126.44290592002875
17664,-1.27,0.034,-120.73474073762274
17665,-1.27,0.036000000000000004,-115.25724539038119
17666,-1.27,0.038,-110.02956775641286
17667,-1.27,0.04,-105.07249541333141
17668,-1.27,0.042,-100.4086000494742
17669,-1.27,0.044,-96.06239491409353
17670,-1.27,0.046,-92.06050650978707
17671,-1.27,0.048,-88.43186184361093
17672,-1.27,0.05,-85.20789267731908
17673,-1.27,0.052000000000000005,-82.42275835304767
17674,-1.27,0.054,-80.11358891966646
17675,-1.27,0.056,-78.32075044821661
17676,-1.27,0.058,-77.08813460374076
17677,-1.27,0.06,-76.46347473691216
17678,-1.27,0.062,-76.49869097387007
17679,-1.27,0.064,-77.25026701840895
17680,-1.27,0.066,-78.77966163918445
17681,-1.27,0.068,-81.15375809811432
17682,-1.27,0.07,-84.44535508712057
17683,-1.27,0.07200000000000001,-88.73370308147376
17684,-1.27,0.074,-94.10509039222208
17685,-1.27,0.076,-100.6534836107727
17686,-1.27,0.078,-108.48122758921932
17687,-1.27,0.08,-117.69981059441628
17688,-1.27,0.082,-128.43070081640897
17689,-1.27,0.084,-140.80626100740852
17690,-1.27,0.08600000000000001,-154.970748681275
17691,-1.27,0.088,-171.08141002121042
17692,-1.27,0.09,-189.30967643139078
17693,-1.27,0.092,-209.84247353355508
17694,-1.27,0.094,-232.88365335978727
17695,-1.27,0.096,-258.6555615363032
17696,-1.27,0.098,-287.4007523992768
17697,-1.27,0.1,-319.3838662428206
17698,-1.265,0,-237.6906752424819
17699,-1.265,0.002,-229.969985870477
17700,-1.265,0.004,-222.3156771058161
17701,-1.265,0.006,-214.73304547578817
17702,-1.265,0.008,-207.22782444962255
17703,-1.265,0.01,-199.80622162100727
17704,-1.265,0.012,-192.47495914512717
17705,-1.265,0.014,-185.24131772232036
17706,-1.265,0.016,-178.11318444725526
17707,-1.265,0.018000000000000002,-171.09910487183888
17708,-1.265,0.02,-164.20833966212382
17709,-1.265,0.022,-157.45092626454326
17710,-1.265,0.024,-150.83774603516218
17711,-1.265,0.026000000000000002,-144.3805973275994
17712,-1.265,0.028,-138.09227508119642
17713,-1.265,0.03,-131.98665750126403
17714,-1.265,0.032,-126.07880047824064
17715,-1.265,0.034,-120.3850404528043
17716,-1.265,0.036000000000000004,-114.9231064998928
17717,-1.265,0.038,-109.71224247675337
17718,-1.265,0.04,-104.77334015916604
17719,-1.265,0.042,-100.12908437652682
17720,-1.265,0.044,-95.80411125126119
17721,-1.265,0.046,-91.82518075186653
17722,-1.265,0.048,-88.22136488262522
17723,-1.265,0.05,-85.02425295765264
17724,-1.265,0.052000000000000005,-82.26817554349995
17725,-1.265,0.054,-79.99044880418141
17726,-1.265,0.056,-78.23164114651128
17727,-1.265,0.058,-77.03586424341871
17728,-1.265,0.06,-76.451090709993
17729,-1.265,0.062,-76.52950092308865
17730,-1.265,0.064,-77.32786171224357
17731,-1.265,0.066,-78.90793990947336
17732,-1.265,0.068,-81.33695403044122
17733,-1.265,0.07,-84.688067672031
17734,-1.265,0.07200000000000001,-89.04092855417363
17735,-1.265,0.074,-94.48225750987639
17736,-1.265,0.076,-101.10649214004593
17737,-1.265,0.078,-109.01649030248194
17738,-1.265,0.08,-118.32429910130193
17739,-1.265,0.082,-129.1519955883877
17740,-1.265,0.084,-141.6326059870068
17741,-1.265,0.08600000000000001,-155.91111090481667
17742,-1.265,0.088,-172.14554472479264
17743,-1.265,0.09,-190.5081981546001
17744,-1.265,0.092,-211.18693378455623
17745,-1.265,0.094,-234.38662545930805
17746,-1.265,0.096,-260.3307333171607
17747,-1.265,0.098,-289.2630275029579
17748,-1.265,0.1,-321.4494748258064
17749,-1.26,0,-237.198679187211
17750,-1.26,0.002,-229.4823071526954
17751,-1.26,0.004,-221.8326484597027
17752,-1.26,0.006,-214.2550261844755
17753,-1.26,0.008,-206.75520253537715
17754,-1.26,0.01,-199.33941622178867
17755,-1.26,0.012,-192.01442309383785
17756,-1.26,0.014,-184.7875403465252
17757,-1.26,0.016,-177.6666946087456
17758,-1.26,0.018000000000000002,-170.66047426716332
17759,-1.26,0.02,-163.7781864071127
17760,-1.26,0.022,-157.02991878793657
17761,-1.26,0.024,-150.4266073087241
17762,-1.26,0.026000000000000002,-143.9801094625878
17763,-1.26,0.028,-137.70328432376948
17764,-1.26,0.03,-131.6100796623735
17765,-1.26,0.032,-125.71562683680324
17766,-1.26,0.034,-120.03634417448635
17767,-1.26,0.036000000000000004,-114.59004961771859
17768,-1.26,0.038,-109.39608348398305
17769,-1.26,0.04,-104.47544226952165
17770,-1.26,0.042,-99.85092451191093
17771,-1.26,0.044,-95.54728982265395
17772,-1.26,0.046,-91.59143230514833
17773,-1.26,0.048,-88.0125696877044
17774,-1.26,0.05,-84.84244962653342
17775,-1.26,0.052000000000000005,-82.11557477086757
17776,-1.26,0.054,-79.86944833277155
17777,-1.26,0.056,-78.14484206904505
17778,-1.26,0.058,-76.98608876329793
17779,-1.26,0.06,-76.44140149435327
17780,-1.26,0.062,-76.56322219429302
17781,-1.26,0.064,-77.40860223757231
17782,-1.26,0.066,-79.03961806374055
17783,-1.26,0.068,-81.52382512267293
17784,-1.26,0.07,-84.93475374530877
17785,-1.26,0.07200000000000001,-89.3524508874366
17786,-1.26,0.074,-94.86407207204806
17787,-1.26,0.076,-101.56452827049426
17788,-1.26,0.078,-109.55719291773269
17789,-1.26,0.08,-118.95467475632746
17790,-1.26,0.082,-129.8796627519294
17791,-1.26,0.084,-142.465849924525
17792,-1.26,0.08600000000000001,-156.85894360009183
17793,-1.26,0.088,-173.2177703122464
17794,-1.26,0.09,-191.7154843794201
17795,-1.26,0.092,-212.5408900570828
17796,-1.26,0.094,-235.89988812430136
17797,-1.26,0.096,-262.0170588179854
17798,-1.26,0.098,-291.1373941859146
17799,-1.26,0.1,-323.52819420137433
17800,-1.255,0,-236.70697387792302
17801,-1.255,0.002,-228.99494082164085
17802,-1.255,0.004,-221.34995550889764
17803,-1.255,0.006,-213.77736769796658
17804,-1.255,0.008,-206.28296848040068
17805,-1.255,0.01,-198.8730278372418
17806,-1.255,0.012,-191.55433548245756
17807,-1.255,0.014,-184.33424528864094
17808,-1.255,0.016,-177.22072361707953
17809,-1.255,0.018000000000000002,-170.22240190390488
17810,-1.255,0.02,-163.34863388641077
17811,-1.255,0.022,-156.60955788904403
17812,-1.255,0.024,-150.0161646273163
17813,-1.255,0.026000000000000002,-143.58037103027152
17814,-1.255,0.028,-137.31510062852945
17815,-1.255,0.03,-131.234371105683
17816,-1.255,0.032,-125.3533896663852
17817,-1.255,0.034,-119.68865693527239
17818,-1.255,0.036000000000000004,-114.25808016744779
17819,-1.255,0.038,-109.08109662413924
17820,-1.255,0.04,-104.17880804696411
17821,-1.255,0.042,-99.57412725164407
17822,-1.255,0.044,-95.29193795775133
17823,-1.255,0.046,-91.35926907593777
17824,-1.255,0.048,-87.80548478898636
17825,-1.255,0.05,-84.66249188889734
17826,-1.255,0.052000000000000005,-81.96496597015187
17827,-1.255,0.054,-79.75059823044742
17828,-1.255,0.056,-78.06036479586511
17829,-1.255,0.058,-76.93882066901742
17830,-1.255,0.06,-76.4344205977907
17831,-1.255,0.062,-76.59986938054539
17832,-1.255,0.064,-77.4925043629411
17833,-1.255,0.066,-79.17471314397542
17834,-1.255,0.068,-81.71438979662516
17835,-1.255,0.07,-85.18543322414726
17836,-1.255,0.07200000000000001,-89.66829161936592
17837,-1.255,0.074,-95.25055737414972
17838,-1.255,0.076,-102.02761720307352
17839,-1.255,0.078,-110.10336270259381
17840,-1.255,0.08,-119.59096706894579
17841,-1.255,0.082,-130.61373424877976
17842,-1.255,0.084,-143.3060274011337
17843,-1.255,0.08600000000000001,-157.814284212996
17844,-1.255,0.088,-174.29812733929592
17845,-1.255,0.09,-192.93157903809796
17846,-1.255,0.092,-213.90438995014082
17847,-1.255,0.094,-237.4234929364414
17848,-1.255,0.096,-263.71459394703146
17849,-1.255,0.098,-293.02391305744055
17850,-1.255,0.1,-325.62009008764574
17851,-1.25,0,-236.2155607719882
17852,-1.25,0.002,-228.50788844315844
17853,-1.25,0.004,-220.86759993608064
17854,-1.25,0.006,-213.30007182480304
17855,-1.25,0.008,-205.8111242288458
17856,-1.25,0.01,-198.40705855766154
17857,-1.25,0.012,-191.0946985588008
17858,-1.25,0.014,-183.88143496629627
17859,-1.25,0.016,-176.77527407298774
17860,-1.25,0.018000000000000002,-169.7848905802604
17861,-1.25,0.02,-162.91968511121127
17862,-1.25,0.022,-156.18984680885006
17863,-1.25,0.024,-149.60642147987903
17864,-1.25,0.026000000000000002,-143.18138578719766
17865,-1.25,0.028,-136.92772804089245
17866,-1.25,0.03,-130.85953618848777
17867,-1.25,0.032,-124.99209366106707
17868,-1.25,0.034,-119.34198379299202
17869,-1.25,0.036000000000000004,-113.92720359985547
17870,-1.25,0.038,-108.76728777256271
17871,-1.25,0.04,-103.88344382565106
17872,-1.25,0.042,-99.29869942580898
17873,-1.25,0.044,-95.03806302277208
17874,-1.25,0.046,-91.1286990101707
17875,-1.25,0.048,-87.6001187593665
17876,-1.25,0.05,-84.48438899582021
17877,-1.25,0.052000000000000005,-81.81635912615363
17878,-1.25,0.054,-79.63390927597891
17879,-1.25,0.056,-77.97822096506388
17880,-1.25,0.058,-76.894072528901
17881,-1.25,0.06,-76.43016159581117
17882,-1.25,0.062,-76.63945714805595
17883,-1.25,0.064,-77.57958393593614
17884,-1.25,0.066,-79.31324227759063
17885,-1.25,0.068,-81.90866656645329
17886,-1.25,0.07,-85.44012612557512
17887,-1.25,0.07200000000000001,-89.98847239602492
17888,-1.25,0.074,-95.64173682836268
17889,-1.25,0.076,-102.49578426505974
17890,-1.25,0.078,-110.65502706136698
17891,-1.25,0.08,-120.23320569652641
17892,-1.25,0.082,-131.354242180793
17893,-1.25,0.084,-144.15317317134213
17894,-1.25,0.08600000000000001,-158.77717037712281
17895,-1.25,0.088,-175.38665656495178
17896,-1.25,0.09,-194.1565262830921
17897,-1.25,0.092,-215.27748130132724
17898,-1.25,0.094,-238.95749173595638
17899,-1.25,0.096,-265.423394892794
17900,-1.25,0.098,-294.9226450306342
17901,-1.25,0.1,-327.7252285321555
17902,-1.2449999999999999,0,-235.724441334082
17903,-1.2449999999999999,0.002,-228.0211515909419
17904,-1.2449999999999999,0.004,-220.3855834323659
17905,-1.2449999999999999,0.006,-212.82314038259182
17906,-1.2449999999999999,0.008,-205.33967173461025
17907,-1.2449999999999999,0.01,-197.94151048382022
17908,-1.2449999999999999,0.012,-190.63551458194908
17909,-1.2449999999999999,0.014,-183.42911180923815
17910,-1.2449999999999999,0.016,-176.33034859023704
17911,-1.2449999999999999,0.018000000000000002,-169.34794310845257
17912,-1.2449999999999999,0.02,-162.49134310780113
17913,-1.2449999999999999,0.022,-155.7707888045843
17914,-1.2449999999999999,0.024,-149.1973813728409
17915,-1.2449999999999999,0.026000000000000002,-142.78315750874293
17916,-1.2449999999999999,0.028,-136.5411706265522
17917,-1.2449999999999999,0.03,-130.48557928992386
17918,-1.2449999999999999,0.032,-124.63174353845854
17919,-1.2449999999999999,0.034,-118.99632983082722
17920,-1.2449999999999999,0.036000000000000004,-113.5974253930389
17921,-1.2449999999999999,0.038,-108.45466283404446
17922,-1.2449999999999999,0.04,-103.58935597149022
17923,-1.2449999999999999,0.042,-99.0246478987243
17924,-1.2449999999999999,0.044,-94.78567242085823
17925,-1.2449999999999999,0.046,-90.89973009361208
17926,-1.2449999999999999,0.048,-87.39648021471203
17927,-1.2449999999999999,0.05,-84.30815024474909
17928,-1.2449999999999999,0.052000000000000005,-81.66976427372268
17929,-1.2449999999999999,0.054,-79.51939230216475
17930,-1.2449999999999999,0.056,-77.89842227306997
17931,-1.2449999999999999,0.058,-76.85185697427151
17932,-1.2449999999999999,0.06,-76.42863813196804
17933,-1.2449999999999999,0.062,-76.68200023654961
17934,-1.2449999999999999,0.064,-77.66985688357991
17935,-1.2449999999999999,0.066,-79.4552226778504
17936,-1.2449999999999999,0.068,-82.10667403911536
17937,-1.2449999999999999,0.07,-85.6988525669568
17938,-1.2449999999999999,0.07200000000000001,-90.31301497197839
17939,-1.2449999999999999,0.074,-96.03763396422234
17940,-1.2449999999999999,0.076,-102.96905491068254
17941,-1.2449999999999999,0.078,-111.21221353571858
17942,-1.2449999999999999,0.08,-120.88142044509719
17943,-1.2449999999999999,0.082,-132.1012188107347
17944,-1.2449999999999999,0.084,-145.00732216386737
17945,-1.2449999999999999,0.08600000000000001,-159.74763991470522
17946,-1.2449999999999999,0.088,-176.48339895253
17947,-1.2449999999999999,0.09,-195.39037048817613
17948,-1.2449999999999999,0.092,-216.660212188026
17949,-1.2449999999999999,0.094,-240.50193662292497
17950,-1.2449999999999999,0.096,-267.1435181254145
17951,-1.2449999999999999,0.098,-296.8336513239227
17952,-1.2449999999999999,0.1,-329.843675913503
17953,-1.24,0,-235.23361703622152
17954,-1.24,0.002,-227.5347318465733
17955,-1.24,0.004,-219.90390769734447
17956,-1.24,0.006,-212.3465751980507
17957,-1.24,0.008,-204.86861296138582
17958,-1.24,0.01,-197.47638572702036
17959,-1.24,0.012,-190.17678582230778
17960,-1.24,0.014,-182.9772782593928
17961,-1.24,0.016,-175.88594979569586
17962,-1.24,0.018000000000000002,-168.91156231480053
17963,-1.24,0.02,-162.06361091763665
17964,-1.24,0.022,-155.35238714980358
17965,-1.24,0.024,-148.7890478302066
17966,-1.24,0.026000000000000002,-142.38568998920837
17967,-1.24,0.028,-136.1554324715819
17968,-1.24,0.03,-130.11250481107808
17969,-1.24,0.032,-124.27234403981642
17970,-1.24,0.034,-118.65170015743962
17971,-1.24,0.036000000000000004,-113.26875105255435
17972,-1.24,0.038,-108.14322774297338
17973,-1.24,0.04,-103.29655088229859
17974,-1.24,0.042,-98.75197956911623
17975,-1.24,0.044,-94.53477359226025
17976,-1.24,0.046,-90.67237035205572
17977,-1.24,0.048,-87.19457781407736
17978,-1.24,0.05,-84.13378497973466
17979,-1.24,0.052000000000000005,-81.52519149800871
17980,-1.24,0.054,-79.40705819610325
17981,-1.24,0.056,-77.82098047494055
17982,-1.24,0.058,-76.81218669976653
17983,-1.24,0.06,-76.42986391820328
17984,-1.24,0.062,-76.72751345963444
17985,-1.24,0.064,-77.76333921272945
17986,-1.24,0.066,-79.60067164430077
17987,-1.24,0.068,-82.30843091483713
17988,-1.24,0.07,-85.96163276649544
17989,-1.24,0.07200000000000001,-90.64194121083625
17990,-1.24,0.074,-96.43827242920632
17991,-1.24,0.076,-103.44745472176133
17992,-1.24,0.078,-111.77494980536808
17993,-1.24,0.08,-121.53564127008922
17994,-1.24,0.082,-132.85469656308814
17995,-1.24,0.084,-145.86850948250733
17996,-1.24,0.08600000000000001,-160.72573083756083
17997,-1.24,0.088,-177.588395670676
17998,-1.24,0.09,-196.63315624954805
17999,-1.24,0.092,-218.05263092860997
18000,-1.24,0.094,-242.0568799585783
18001,-1.24,0.096,-268.8750203980919
18002,-1.24,0.098,-298.75699346259137
18003,-1.24,0.1,-331.97549894301164
18004,-1.2349999999999999,0,-234.74308935780235
18005,-1.2349999999999999,0.002,-227.04863079956226
18006,-1.2349999999999999,0.004,-219.42257443912635
18007,-1.2349999999999999,0.006,-211.87037810705385
18008,-1.2349999999999999,0.008,-204.39794988270725
18009,-1.2349999999999999,0.01,-197.0116864091475
18010,-1.2349999999999999,0.012,-189.71851456166266
18011,-1.2349999999999999,0.014,-182.5259367709265
18012,-1.2349999999999999,0.016,-175.4420803293998
18013,-1.2349999999999999,0.018000000000000002,-168.4757510397903
18014,-1.2349999999999999,0.02,-161.63649159741934
18015,-1.2349999999999999,0.022,-154.9346451344733
18016,-1.2349999999999999,0.024,-148.38142439364492
18017,-1.2349999999999999,0.026000000000000002,-141.98898704191382
18018,-1.2349999999999999,0.028,-135.7705176825362
18019,-1.2349999999999999,0.03,-129.74031717509763
18020,-1.2349999999999999,0.032,-123.91389993016315
18021,-1.2349999999999999,0.034,-118.30809990709805
18022,-1.2349999999999999,0.036000000000000004,-112.94118611155484
18023,-1.2349999999999999,0.038,-107.83298846348461
18024,-1.2349999999999999,0.04,-103.0050349879623
18025,-1.2349999999999999,0.042,-98.48070137029096
18026,-1.2349999999999999,0.044,-94.28537401452297
18027,-1.2349999999999999,0.046,-90.4466278515249
18028,-1.2349999999999999,0.048,-86.99442025992063
18029,-1.2349999999999999,0.05,-83.96130259166486
18030,-1.2349999999999999,0.052000000000000005,-81.38265093471344
18031,-1.2349999999999999,0.054,-79.29691789946456
18032,-1.2349999999999999,0.056,-77.74590738465528
18033,-1.2349999999999999,0.058,-76.77507446365576
18034,-1.2349999999999999,0.06,-76.43385273519029
18035,-1.2349999999999999,0.062,-76.77601170517202
18036,-1.2349999999999999,0.064,-77.86004701047652
18037,-1.2349999999999999,0.066,-79.74960656320212
18038,-1.2349999999999999,0.068,-82.51395598757966
18039,-1.2349999999999999,0.07,-86.2284870437384
18040,-1.2349999999999999,0.07200000000000001,-90.97527308580027
18041,-1.2349999999999999,0.074,-96.8436759893258
18042,-1.2349999999999999,0.076,-103.93100940834498
18043,-1.2349999999999999,0.078,-112.34326368878024
18044,-1.2349999999999999,0.08,-122.19589827708585
18045,-1.2349999999999999,0.082,-133.61470802486502
18046,-1.2349999999999999,0.084,-146.73677040701855
18047,-1.2349999999999999,0.08600000000000001,-161.7114813480424
18048,-1.2349999999999999,0.088,-178.70168809439403
18049,-1.2349999999999999,0.09,-197.88492838694532
18050,-1.2349999999999999,0.092,-219.45478608364883
18051,-1.2349999999999999,0.094,-243.62237436660953
18052,-1.2349999999999999,0.096,-270.61795874850196
18053,-1.2349999999999999,0.098,-300.6927332803227
18054,-1.2349999999999999,0.1,-334.12076466639706
18055,-1.23,0,-234.25285978563568
18056,-1.23,0.002,-226.56285004738598
18057,-1.23,0.004,-218.9415853743838
18058,-1.23,0.006,-211.39455095467787
18059,-1.23,0.008,-203.92768448200175
18060,-1.23,0.01,-196.54741466272313
18061,-1.23,0.012,-189.26070309323694
18062,-1.23,0.014,-182.07508981030725
18063,-1.23,0.016,-174.99874284461777
18064,-1.23,0.018000000000000002,-168.04051213814603
18065,-1.23,0.02,-161.20998821917271
18066,-1.23,0.022,-154.51756606505003
18067,-1.23,0.024,-147.97451462257735
18068,-1.23,0.026000000000000002,-141.5930524992937
18069,-1.23,0.028,-135.38643038655403
18070,-1.23,0.03,-129.36902082730091
18071,-1.23,0.032,-123.55641599840601
18072,-1.23,0.034,-117.96553423980706
18073,-1.23,0.036000000000000004,-112.61473613092842
18074,-1.23,0.038,-107.52395098960871
18075,-1.23,0.04,-102.7148147505975
18076,-1.23,0.042,-98.21082027030806
18077,-1.23,0.044,-94.03748120267265
18078,-1.23,0.046,-90.22251069847397
18079,-1.23,0.048,-86.79601629832119
18080,-1.23,0.05,-83.79071251849966
18081,-1.23,0.052000000000000005,-81.242152770344
18082,-1.23,0.054,-79.18898240876419
18083,-1.23,0.056,-77.67321487541166
18084,-1.23,0.058,-76.74053308816
18085,-1.23,0.06,-76.44061843267829
18086,-1.23,0.062,-76.82750993564969
18087,-1.23,0.064,-77.95999644454972
18088,-1.23,0.066,-79.90204490796383
18089,-1.23,0.068,-82.72326814550911
18090,-1.23,0.07,-86.49943582008511
18091,-1.23,0.07200000000000001,-91.31303268021331
18092,-1.23,0.074,-97.25386852971951
18093,-1.23,0.076,-104.41974480935443
18094,-1.23,0.078,-112.91718314386036
18095,-1.23,0.08,-122.86222172257526
18096,-1.23,0.082,-134.3812859464201
18097,-1.23,0.084,-147.6121403939979
18098,-1.23,0.08600000000000001,-162.70492983999253
18099,-1.23,0.088,-179.82331780608115
18100,-1.23,0.09,-199.14573194476512
18101,-1.23,0.092,-220.86672645712306
18102,-1.23,0.094,-245.1984727344889
18103,-1.23,0.096,-272.37239050022265
18104,-1.23,0.098,-302.6409329207413
18105,-1.23,0.1,-336.27954046544244
18106,-1.2249999999999999,0,-233.76292981398527
18107,-1.2249999999999999,0.002,-226.077391195529
18108,-1.2249999999999999,0.004,-218.46094222839378
18109,-1.2249999999999999,0.006,-210.9190955952478
18110,-1.2249999999999999,0.008,-203.45781875263842
18111,-1.2249999999999999,0.01,-196.08357263095803
18112,-1.2249999999999999,0.012,-188.80335372174872
18113,-1.2249999999999999,0.014,-181.62473985636615
18114,-1.2249999999999999,0.016,-174.55594000791817
18115,-1.2249999999999999,0.018000000000000002,-167.6058484789011
18116,-1.2249999999999999,0.02,-160.7841038703187
18117,-1.2249999999999999,0.022,-154.10115326456392
18118,-1.2249999999999999,0.024,-147.56832209426707
18119,-1.2249999999999999,0.026000000000000002,-141.19789021299235
18120,-1.2249999999999999,0.028,-135.00317473146154
18121,-1.2249999999999999,0.03,-128.9986202352885
18122,-1.2249999999999999,0.032,-123.19989705745668
18123,-1.2249999999999999,0.034,-117.62400834143568
18124,-1.2249999999999999,0.036000000000000004,-112.28940669943725
18125,-1.2249999999999999,0.038,-107.2161213454213
18126,-1.2249999999999999,0.04,-102.42589666471174
18127,-1.2249999999999999,0.042,-97.9423432721546
18128,-1.2249999999999999,0.044,-93.7911027094047
18129,-1.2249999999999999,0.046,-90.0000270399911
18130,-1.2249999999999999,0.048,-86.59937471919832
18131,-1.2249999999999999,0.05,-83.62202424550696
18132,-1.2249999999999999,0.052000000000000005,-81.10370724246764
18133,-1.2249999999999999,0.054,-79.08326277563788
18134,-1.2249999999999999,0.056,-77.6029148799218
18135,-1.2249999999999999,0.058,-76.70857545977174
18136,-1.2249999999999999,0.06,-76.45017492983877
18137,-1.2249999999999999,0.062,-76.88202318855451
18138,-1.2249999999999999,0.064,-78.063203763718775
18139,-1.2249999999999999,0.066,-80.0580042395811
18140,-1.2249999999999999,0.068,-82.93638637146898
18141,-1.2249999999999999,0.07,-86.77449961929777
18142,-1.2249999999999999,0.07200000000000001,-91.6552421881115
18143,-1.2249999999999999,0.074,-97.66887405525101
18144,-1.2249999999999999,0.076,-104.91368689322887
18145,-1.2249999999999999,0.078,-113.49673626865335
18146,-1.2249999999999999,0.08,-123.53464201470699
18147,-1.2249999999999999,0.082,-135.15446324227003
18148,-1.2249999999999999,0.084,-148.4946550777694
18149,-1.2249999999999999,0.08600000000000001,-163.706114899704
18150,-1.2249999999999999,0.088,-180.95332659656734
18151,-1.2249999999999999,0.09,-200.41561219319084
18152,-1.2249999999999999,0.092,-222.28850109764429
18153,-1.2249999999999999,0.094,-246.7852282147865
18154,-1.2249999999999999,0.096,-274.138373264168
18155,-1.2249999999999999,0.098,-304.6016548389686
18156,-1.2249999999999999,0.1,-338.45189405968415
18157,-1.22,0,-233.273300944605
18158,-1.22,0.002,-225.59225585752338
18159,-1.22,0.004,-217.9806467350812
18160,-1.22,0.006,-210.44401389238357
18161,-1.22,0.008,-202.98835469797822
18162,-1.22,0.01,-195.62016246780593
18163,-1.22,0.012,-188.34646876346858
18164,-1.22,0.014,-181.17488940035958
18165,-1.22,0.016,-174.11367449923569
18166,-1.22,0.018000000000000002,-167.17176294547005
18167,-1.22,0.02,-160.358841653755
18168,-1.22,0.022,-153.6854100727019
18169,-1.22,0.024,-147.1628504039084
18170,-1.22,0.026000000000000002,-140.80350405396078
18171,-1.22,0.028,-134.6207548858761
18172,-1.22,0.03,-128.62911988905498
18173,-1.22,0.032,-122.84434794435177
18174,-1.22,0.034,-117.28352742384739
18175,-1.22,0.036000000000000004,-111.96520343385723
18176,-1.22,0.038,-106.90950558519395
18177,-1.22,0.04,-102.1382872573665
18178,-1.22,0.042,-97.67527741392031
18179,-1.22,0.044,-93.54624612527262
18180,-1.22,0.046,-89.7791850640019
18181,-1.22,0.048,-86.40450435653095
18182,-1.22,0.05,-83.45524730549984
18183,-1.22,0.052000000000000005,-80.96732463996759
18184,-1.22,0.054,-78.97977010711794
18185,-1.22,0.056,-77.5350193907108
18186,-1.22,0.058,-76.67921452957722
18187,-1.22,0.06,-76.46253621561327
18188,-1.22,0.062,-76.9395665767493
18189,-1.22,0.064,-78.16968529820068
18190,-1.22,0.066,-80.21750220707398
18191,-1.22,0.068,-83.15332974345466
18192,-1.22,0.07,-87.05369906801431
18193,-1.22,0.07200000000000001,-92.00192391477896
18194,-1.22,0.074,-98.08871669110864
18195,-1.22,0.076,-105.4128617585747
18196,-1.22,0.078,-114.08195130204615
18197,-1.22,0.08,-124.21318971405196
18198,-1.22,0.082,-135.93427299191603
18199,-1.22,0.084,-149.38435027127466
18200,-1.22,0.08600000000000001,-164.71507530688402
18201,-1.22,0.088,-182.09175646615978
18202,-1.22,0.09,-201.69461462932335
18203,-1.22,0.092,-223.7201592996811
18204,-1.22,0.094,-248.3826942265004
18205,-1.22,0.096,-275.91596494002755
18206,-1.22,0.098,-306.57496180318304
18207,-1.22,0.1,-340.6378935081035
18208,-1.2149999999999999,0,-232.78397468677628
18209,-1.2149999999999999,0.002,-225.10744565498902
18210,-1.2149999999999999,0.004,-217.50070063706238
18211,-1.2149999999999999,0.006,-209.96930771904644
18212,-1.2149999999999999,0.008,-202.51929433142396
18213,-1.2149999999999999,0.01,-195.15718633801723
18214,-1.2149999999999999,0.012,-187.8900505462774
18215,-1.2149999999999999,0.014,-180.7255409460313
18216,-1.2149999999999999,0.016,-173.6719490119382
18217,-1.2149999999999999,0.018000000000000002,-166.73825843572058
18218,-1.2149999999999999,0.02,-159.93420468793272
18219,-1.2149999999999999,0.022,-153.27033984589121
18220,-1.2149999999999999,0.024,-146.75810316471657
18221,-1.2149999999999999,0.026000000000000002,-140.40989791255305
18222,-1.2149999999999999,0.028,-134.23917503931028
18223,-1.2149999999999999,0.03,-128.26052430110107
